,id,content,content_clean,sentiment,subjectivity,polarity,analysis
1614,Ugyhhq0m7CE42SWk1IF4AaABAg,"It’s strange, because it doesn’t look like a Ferrari. But I love it 😍",It’s strange because it doesn’t look like a Ferrari But I love it 😍,4,0.375,0.225,Positive
1615,Ugyd4gf4nB08TEQ4Hkt4AaABAg,"It's cool how fast EVs are but its gonna be sad when there are races where all you hear is high pitched electric motor noise and tires. Gas powered cars that are comparable in power (TT Vipers, TT Lambos, Koenigseggs not quite but close) make some of the most amazing sounds. Screaming V8s/V10s with all the turbo noises are something else.",Its cool how fast EVs are but its gonna be sad when there are races where all you hear is high pitched electric motor noise and tires Gas powered cars that are comparable in power TT Vipers TT Lambos Koenigseggs not quite but close make some of the most amazing sounds Screaming V8sV10s with all the turbo noises are something else,3,0.6983333333333334,0.21833333333333335,Positive
1616,Ugzyxv6tNB6g5C5AdqV4AaABAg,if its a GT it should be able to do gravel roads; given its ground clearance I doubt this,if its a GT it should be able to do gravel roads given its ground clearance I doubt this,3,0.625,0.5,Positive
1617,UgyKfKelh0eJEV5tGZB4AaABAg,Personally I prefer the idea of the finely honed mechanical components….,Personally I prefer the idea of the finely honed mechanical components…,3,0.4,0.20833333333333334,Positive
1618,UgwQpzOGyam4DsbEA_14AaABAg,"It's such a Beautiful car, this murdered out version doesn't show off the lines but it looks bad ass.",Its such a Beautiful car this murdered out version doesnt show off the lines but it looks bad ass,4,0.7222222222222222,0.050000000000000044,Positive
1619,UgyypROWQonxY4glBlJ4AaABAg,i had to rewatch the part when he was talking about the specs cause i got distracted by the funny motorcycle dude been very expressive and enthusiastic after watching this car... 🤣,i had to rewatch the part when he was talking about the specs cause i got distracted by the funny motorcycle dude been very expressive and enthusiastic after watching this car 🤣,4,0.9666666666666667,0.6166666666666667,Positive
1620,Ugx98qTxAHnieDvkxMl4AaABAg,Fixes my only gripe with the Rimac. It looks properly good.,Fixes my only gripe with the Rimac It looks properly good,4,0.8,0.35,Positive
1621,Ugzi8se6mdsl0ismBBl4AaABAg,Nice view of the potential owners of this piece of innovation.,Nice view of the potential owners of this piece of innovation,4,1.0,0.3,Positive
1622,UgxlVIt7Nqq7-hNolVF4AaABAg,"Just like a legend ""it  need a v12""",Just like a legend it  need a v12,5,0.0,0.0,Neutral
1623,UgzX_RJg3V9WPKPzz-R4AaABAg,"Performance like a Tesla Model S Plaid , a 7 set family sedan :-)",Performance like a Tesla Model S Plaid  a 7 set family sedan ,5,0.0,0.0,Neutral
1624,UgwGx9RB1EzdFahLyrV4AaABAg,This was a nice episode. In Miami these super cars are more show then go. The traffic is so bad here 4 electric motors goes to waste. You will be lucky to crack 90 before end up in someone’s back seat!,This was a nice episode In Miami these super cars are more show then go The traffic is so bad here 4 electric motors goes to waste You will be lucky to crack 90 before end up in someone’s back seat,1,0.5238095238095238,0.12380952380952381,Positive
1625,UgyJghgpJgr4Sgk4psx4AaABAg,"My 1998 Hyundai with AM radio,  leatherette and roll up windows would crush the Battiista !!!!",My 1998 Hyundai with AM radio  leatherette and roll up windows would crush the Battiista ,5,0.0,0.0,Neutral
1626,UgxXoHXb6zMzhHFOcw94AaABAg,"Rix sort of brings a refreshed TG tonic, brilliant !",Rix sort of brings a refreshed TG tonic brilliant ,5,1.0,0.9,Positive
1627,UgxroqE961GLlQDBqCR4AaABAg,I haven’t seen A hyper car of this level look this good since the egg good on,I haven’t seen A hyper car of this level look this good since the egg good on,5,0.6000000000000001,0.7,Positive
1628,UgxroqE961GLlQDBqCR4AaABAg.9TGkFInqvzi9UgeJNRCtAt,@Atheist Orphan koenigsegg, Orphan koenigsegg,5,0.0,0.0,Neutral
1629,UgxroqE961GLlQDBqCR4AaABAg.9TGkFInqvzi9TIRJlmGMN0,Since the what?,Since the what,3,0.0,0.0,Neutral
1630,Ugx3S9gMshYuZycCSTx4AaABAg,"Adjusting the seat and steering wheel with a touch screen..?

Just because you can, it doesn't mean you should...","Adjusting the seat and steering wheel with a touch screen

Just because you can it doesnt mean you should",4,0.6875,-0.3125,Negative
1631,UgxsNFpZp61s8CxISJN4AaABAg,All it's missing is a roaring V8 😉,All its missing is a roaring V8 😉,1,0.05,-0.2,Negative
1632,UgwPX56r5ASjYVHElmJ4AaABAg,This is like the Ferrari of the future !,This is like the Ferrari of the future ,5,0.125,0.0,Neutral
1633,UgzhRzKYA7XnEYzfP1Z4AaABAg,"I see no reason to own a car with 1900 ponnies.  I've driven almost 600hp and that was too fast.  Speed limits were smashed very quickly, and getting booked at those speeds means loss of licence in Aus.  You simply can't have any fun.  Should you happen to hit anything with a 1900hp car then ""imagine every cell in your body exploding at the speed of light"" (guess the movie).  When does the hp madness stop? When we're driving around in 5000+ hp cars?",I see no reason to own a car with 1900 ponnies  Ive driven almost 600hp and that was too fast  Speed limits were smashed very quickly and getting booked at those speeds means loss of licence in Aus  You simply cant have any fun  Should you happen to hit anything with a 1900hp car then imagine every cell in your body exploding at the speed of light guess the movie  When does the hp madness stop When were driving around in 5000 hp cars,1,0.5845238095238096,0.32222222222222224,Positive
1634,UgyoLL4epwA7rUprVup4AaABAg,nice and I am enjoying the new graphics used to give the specs of the car.,nice and I am enjoying the new graphics used to give the specs of the car,4,0.6848484848484849,0.4121212121212121,Positive
1635,UgxKvtLa-_G71LvGxCZ4AaABAg,The gorgeous looks deserve a V8 sound to it even if it were a hybrid,The gorgeous looks deserve a V8 sound to it even if it were a hybrid,4,0.65,0.55,Positive
1636,UgyNcL_abH-tv1wUOnN4AaABAg,perfection in every angle,perfection in every angle,5,0.0,0.0,Neutral
1637,UgwQ3FQWqH30oYtQIxl4AaABAg,This Hypercar looked cool. And in a cool name too.,This Hypercar looked cool And in a cool name too,5,0.65,0.35,Positive
1638,UgwhGY5NjlAoVsRFZfJ4AaABAg,I feel like I Haven’t seen Chris Harris on YouTube in a year or so,I feel like I Haven’t seen Chris Harris on YouTube in a year or so,5,0.0,0.0,Neutral
1639,UgwII1LInTv2nWfygVF4AaABAg,5:51 I'm bothered by that steering wheel gap,551 Im bothered by that steering wheel gap,3,0.0,0.0,Neutral
1640,UgwgK3w9pQki8C5m5bt4AaABAg,"I would have one in the colour called Rossa, in order to change all badges for the ones with prancing horse. Otherwise Pininfarina logo also massively stands for the likes of Hyundai Matrix and Mitsubishi Colt CZC. Definitely not worth the asking price.",I would have one in the colour called Rossa in order to change all badges for the ones with prancing horse Otherwise Pininfarina logo also massively stands for the likes of Hyundai Matrix and Mitsubishi Colt CZC Definitely not worth the asking price,2,0.55,-0.075,Negative
1641,UgyZ60jESP7pa7KBJ6V4AaABAg,4:25 that’s the fun of driving a car,425 that’s the fun of driving a car,5,0.2,0.3,Positive
1642,UgzHvQsSylZB40GIwQt4AaABAg,"The definition of ""achingly beautiful """,The definition of achingly beautiful ,5,1.0,0.85,Positive
1643,Ugx7EHTYJdlP8pX6FVh4AaABAg,"Isn't anybody going to mention the gravel noise? 
It sounded like somebody shaking a tin of coffee beans.

If this is intended to be a Hyper GT (emphasis on GT) it has emphatically failed. 

And shame on Rix for not calling it out...","Isnt anybody going to mention the gravel noise 
It sounded like somebody shaking a tin of coffee beans

If this is intended to be a Hyper GT emphasis on GT it has emphatically failed 

And shame on Rix for not calling it out",1,0.3,-0.5,Negative
1644,Ugw_wPRr4Cvd3mAcfwB4AaABAg,Intressting technology. Humanity will rise on that (:,Intressting technology Humanity will rise on that ,5,0.0,0.0,Neutral
1645,Ugx0f8-jQkvz4vS0OMl4AaABAg,"I think Jack should be on Top Gear Tv, not in the silly segments, but on his own like this just focusing on new cars, and giving all the details.",I think Jack should be on Top Gear Tv not in the silly segments but on his own like this just focusing on new cars and giving all the details,4,0.7073863636363636,0.18409090909090908,Positive
1646,UgzVbQMLKeZowU2095h4AaABAg,"if i had the chance to create a car, I would create a 2000hp electric car that cost around 300k so everybody can own one and destroy those 2.4M cars",if i had the chance to create a car I would create a 2000hp electric car that cost around 300k so everybody can own one and destroy those 24M cars,1,0.5,0.19999999999999998,Positive
1647,UgzVbQMLKeZowU2095h4AaABAg.9TGqtTGlJvR9TJUwIuL1OZ,@Darryl K no but most of peoples do. And most of them are buying with a loan, K no but most of peoples do And most of them are buying with a loan,1,0.5,0.5,Positive
1648,UgzVbQMLKeZowU2095h4AaABAg.9TGqtTGlJvR9TJTAIPjGQU,«Everybody» can own a 300k car?,«Everybody» can own a 300k car,5,1.0,0.6,Positive
1649,UgzHbg2qEtrRrq3W5zd4AaABAg,Tesla Model S: Hold my beer!,Tesla Model S Hold my beer,5,0.0,0.0,Neutral
1650,UgxEWRtaPWYgJTYnH5t4AaABAg,"Powertrain and Electric batteries are supplied by Rimac 🇭🇷, Designed & Manufactured in Italy 🇮🇹, Mahindra 🇮🇳 is parent company of Pininfarina 
It's my house for at least next 20 min 😂","Powertrain and Electric batteries are supplied by Rimac 🇭🇷 Designed  Manufactured in Italy 🇮🇹 Mahindra 🇮🇳 is parent company of Pininfarina 
Its my house for at least next 20 min 😂",5,0.2,-0.15,Negative
1651,UgyNJ08dAHI86Uvx-zd4AaABAg,Is it only me or does that look exactly like the Grotti Furia from Gta 5,Is it only me or does that look exactly like the Grotti Furia from Gta 5,3,0.625,0.125,Positive
1652,UgxnzdpuYrTRNv9CrpJ4AaABAg,Beautiful!,Beautiful,5,1.0,0.85,Positive
1653,UgxxeTWRV9Xq6FIRNxp4AaABAg,I hate that my dreamcar changes every week!!!!,I hate that my dreamcar changes every week,1,0.9,-0.8,Negative
1654,Ugwgx2WLxiyUJZmBzO94AaABAg,"If you're going to impersonate an Italian, remember the hand gesture and the facial expression are as one.  You're clearly no actor Jack but your review was excellent.  Ciao.",If youre going to impersonate an Italian remember the hand gesture and the facial expression are as one  Youre clearly no actor Jack but your review was excellent  Ciao,1,0.3458333333333333,0.2375,Positive
1655,UgwJf2l7e9vqcU-COBl4AaABAg,Pininfarina is the best designer imo.. Man had the visions and imaginations of a God.,Pininfarina is the best designer imo Man had the visions and imaginations of a God,5,0.3,1.0,Positive
1656,Ugy643MWgDWB71B0JUF4AaABAg,Pretty cool to name a car after Dave Battista.,Pretty cool to name a car after Dave Battista,4,0.825,0.3,Positive
1657,Ugy4FafY3SkRhCPeFsV4AaABAg,"I take umbrage that you think all retirees drive slowly, I'm 73 and still have a need for speed ,along with a lot of others as well.😐",I take umbrage that you think all retirees drive slowly Im 73 and still have a need for speed along with a lot of others as well😐,4,0.39999999999999997,-0.30000000000000004,Negative
1658,UgzgffzOwiyPZfkQu3F4AaABAg,If the car really sounds that good - then shut up and let us listen to it! At least for a moment!,If the car really sounds that good  then shut up and let us listen to it At least for a moment,2,0.4000000000000001,0.19999999999999996,Positive
1659,Ugxayoxmkbymbq7TLDB4AaABAg,Wow. Just wow. The looks. Just wow.,Wow Just wow The looks Just wow,5,1.0,0.10000000000000002,Positive
1660,UgypIn4zEfLHCe_KrY54AaABAg,What the heck is that noise @ 8:44?? It sounded like a large bird just smashed into the car or something? 🤔,What the heck is that noise  844 It sounded like a large bird just smashed into the car or something 🤔,1,0.42857142857142855,0.21428571428571427,Positive
1661,UgzgSw2NPBfiuyVhIsV4AaABAg,432 Hz purest sound ? Mostly eurocentrism,432 Hz purest sound  Mostly eurocentrism,3,0.45,0.45,Positive
1662,Ugz6FXpWx-T_6GGmqqh4AaABAg,"I hope this is pre-production, can´t take my eyes off that cheap gap between steering wheel and dash.....",I hope this is preproduction can´t take my eyes off that cheap gap between steering wheel and dash,3,0.7,0.4,Positive
1663,UgyVEzyvsPPDWavYVXF4AaABAg,"As much as Pininfarina deserves respect, I think they should have designed a more original body. This looks like the GTAV version of the LaFerrari.",As much as Pininfarina deserves respect I think they should have designed a more original body This looks like the GTAV version of the LaFerrari,5,0.48333333333333334,0.35833333333333334,Positive
1664,UgyJCs11LJFJzDK-CVl4AaABAg,Que carrazo!!!,Que carrazo,1,0.0,0.0,Neutral
1665,Ugxi4wxbFwwN4ZmKUA54AaABAg,"Yeah, but this guy should drive Rimac first to make real comparison. Its unlikly any other car on the market. Still a great vid!",Yeah but this guy should drive Rimac first to make real comparison Its unlikly any other car on the market Still a great vid,4,0.4395833333333333,0.28125,Positive
1666,UgxJWBimNKUB7XX015h4AaABAg,wow this must be such a great job...if you have the PATIENCE of a THOUSAND MONKS 6:39,wow this must be such a great jobif you have the PATIENCE of a THOUSAND MONKS 639,5,0.75,0.3,Positive
1667,UgyRqZ_RsbsMICAStbt4AaABAg,"It's very very nice hipercar but...
I need a sinfonia roar of the engine 
for my ears, for my enjoy","Its very very nice hipercar but
I need a sinfonia roar of the engine 
for my ears for my enjoy",4,0.75,0.5900000000000001,Positive
1668,UgyRqZ_RsbsMICAStbt4AaABAg.9TGoKfogUWn9THC7vps7MK,watch ncs musics for your enjoy,watch ncs musics for your enjoy,5,0.5,0.4,Positive
1669,Ugxui5Lcbnc8DqMQlCd4AaABAg,"That's kind of nevera lucid stradale face..

But after 3 years wait, it worth...","Thats kind of nevera lucid stradale face

But after 3 years wait it worth",3,0.5,0.44999999999999996,Positive
1670,UgzxmMjBqJtkNu4_NpN4AaABAg,Problem with this car is that in 5 years it will be worthless. It'll be technically redundant and its looks won't save it.,Problem with this car is that in 5 years it will be worthless Itll be technically redundant and its looks wont save it,1,0.55,-0.5,Negative
1671,UgzxmMjBqJtkNu4_NpN4AaABAg.9TGg2iuZ6LT9THBZ1BDHj9,"noooooo,i just ordered one😱😱😱😱",nooooooi just ordered one😱😱😱😱,1,0.0,0.0,Neutral
1672,UgzLxaUrwPzuhmh3WdN4AaABAg,I had this idea yesterday. Why not put a 6 speed manual in an electric car?!,I had this idea yesterday Why not put a 6 speed manual in an electric car,1,0.0,0.0,Neutral
1673,UgzyrZboWYd6Tp07RpB4AaABAg,"we are enjoying future supercar , just design and fast charging",we are enjoying future supercar  just design and fast charging,5,0.44166666666666665,0.2333333333333333,Positive
1674,UgzdoXeL4ZQjzDiyMB94AaABAg,"""Any charging point for free"", cannot be true but maybe any ChargePoint charging point free ?",Any charging point for free cannot be true but maybe any ChargePoint charging point free ,3,0.75,0.3833333333333333,Positive
1675,UgyjaU4hecMqb-AMQyt4AaABAg,In a litle time.. Chaos 3000hp made in greece 🇬🇷🇬🇷🇬🇷,In a litle time Chaos 3000hp made in greece 🇬🇷🇬🇷🇬🇷,5,0.0,0.0,Neutral
1676,Ugxj5WVN6UuZgtIvKzd4AaABAg,get a very Ferrari 458/488 vibe off it,get a very Ferrari 458488 vibe off it,1,0.3,0.2,Positive
1677,Ugxe-iC7e-Z7IpUXkr94AaABAg,The fastest Mahindra maybe ever,The fastest Mahindra maybe ever,5,0.0,0.0,Neutral
1678,Ugx4f-Tw8fsVMQXxgK94AaABAg,a fast car will be the death of me,a fast car will be the death of me,4,0.6,0.2,Positive
1679,UgyN6tf1deBovJqcsfR4AaABAg,if only this video had a V10 or V12 soundtrack :(,if only this video had a V10 or V12 soundtrack ,3,1.0,0.0,Neutral
1680,UgzgbmZTGn2ATn4kWFF4AaABAg,That Lotus makes this thing look like a charcoal brick.,That Lotus makes this thing look like a charcoal brick,5,0.0,0.0,Neutral
1681,UgzUQSkR6CSU-8j5ceh4AaABAg,Talks about the performance as he gets passed... lmao,Talks about the performance as he gets passed lmao,4,1.0,0.6,Positive
1682,Ugyx8YaU-Q24CEcWOP94AaABAg,thumbnail could be a racing sim game cover,thumbnail could be a racing sim game cover,3,0.4,-0.4,Negative
1683,Ugw4vWw9GhVyuXmr7_N4AaABAg,"Ferrari does not take lightly on design or other similarities that can mislead people or potentially harm their trademark. If they get the Ferrari ""take it to court and stay there till the other part can't afford it"" treatment, Pininfarina is doomed.",Ferrari does not take lightly on design or other similarities that can mislead people or potentially harm their trademark If they get the Ferrari take it to court and stay there till the other part cant afford it treatment Pininfarina is doomed,2,0.6125,0.037500000000000006,Positive
1684,UgzyaTbdaPCLm1FBb9J4AaABAg,"Reminds me of Wwe Wrestling Batista , they should have made him the ambassador for this car ..",Reminds me of Wwe Wrestling Batista  they should have made him the ambassador for this car ,5,0.0,0.0,Neutral
1685,UgyVijjfAj58jLMUXvp4AaABAg,"If u play(ed) GTA 5, you know this car looks almost Identical to the grotti furia",If u played GTA 5 you know this car looks almost Identical to the grotti furia,3,0.0,0.0,Neutral
1686,Ugwnmr4EPSkzpAvnYQF4AaABAg,This felt like on big #AD for some reason,This felt like on big AD for some reason,3,0.1,0.0,Neutral
1687,UgwK92Vbk_MLDffMwlx4AaABAg,Love the car hate the wheels,Love the car hate the wheels,5,0.75,-0.15000000000000002,Negative
1688,Ugx3EN2trW1Vq7qvXQd4AaABAg,Where  are the emotions? Where are the high revs? The Sound?,Where  are the emotions Where are the high revs The Sound,3,0.47,0.28,Positive
1689,Ugw9Ky4CEo-fBYz8FY94AaABAg,When are the affordable electric sports cars ever going to be available,When are the affordable electric sports cars ever going to be available,5,0.4,0.4,Positive
1690,UgyfsjxXj0PfeDGWe5l4AaABAg,Looks like an electrc Ferrari . Emagine it in rosso red.,Looks like an electrc Ferrari  Emagine it in rosso red,1,0.0,0.0,Neutral
1691,UgyWzFRR3SaP0CBQMqB4AaABAg,"3:55 ""Lets flip it into furiosa mode for maximum noise"" 

_Now let me not stop talking so you can't hear the noise_","355 Lets flip it into furiosa mode for maximum noise 

Now let me not stop talking so you cant hear the noise",1,0.0,0.0,Neutral
1692,UgyWzFRR3SaP0CBQMqB4AaABAg.9TGikOEHpf09TH9_WVLqft,"@lychvy ""it's not about the singers voice it's about the meaning of the lyrics""", its not about the singers voice its about the meaning of the lyrics,1,0.0,0.0,Neutral
1693,UgyWzFRR3SaP0CBQMqB4AaABAg.9TGikOEHpf09TGiuXGg11u,"Says alot about EVs even in their most exciting forms, doesn't it...",Says alot about EVs even in their most exciting forms doesnt it,1,0.65,0.4,Positive
1694,UgxCj7R4B4rrE_mPg8d4AaABAg,Lets listen how the car sounds......* keeps talking without even a second pause for the rest of the sounds *.... great.,Lets listen how the car sounds keeps talking without even a second pause for the rest of the sounds  great,5,0.375,0.4,Positive
1695,UgxCj7R4B4rrE_mPg8d4AaABAg.9THKULpBM_g9TNkdlUrpCm,Only rocks hitting the fenders and undertray.,Only rocks hitting the fenders and undertray,3,1.0,0.0,Neutral
1696,UgxSl0w79xJzneg1FaR4AaABAg,It's actually mahindra Battista 😂😂😂😂,Its actually mahindra Battista 😂😂😂😂,3,0.1,0.0,Neutral
1697,UgxSl0w79xJzneg1FaR4AaABAg.9TGY8HeAuIV9TPEJMduvFr,@Phoenix  𝙾𝚙𝚎𝚗 𝙼𝚢 PROFILE  actually I mean panifarina is now owned by indian automotive company mahindra. They are also in formula E,  𝙾𝚙𝚎𝚗 𝙼𝚢 PROFILE  actually I mean panifarina is now owned by indian automotive company mahindra They are also in formula E,5,0.6875,-0.3125,Negative
1698,UgwIZBMISaIJ23MoNpB4AaABAg,Stunning and totally incredible,Stunning and totally incredible,5,0.95,0.7,Positive
1699,Ugz8gsZ9U-SqA0q7CPV4AaABAg,wow nice asphalt car,wow nice asphalt car,5,1.0,0.35,Positive
1700,UgwS3Y5B7WOEOVLIXuR4AaABAg,The next Pixar car movie should be about EV hyper car outperforming lightning McQueen!!! New school vs old school,The next Pixar car movie should be about EV hyper car outperforming lightning McQueen New school vs old school,3,0.21818181818181817,0.07878787878787878,Positive
1701,UgxP8M6xUuTZyH6tuMN4AaABAg,"Beautiful exterior. Stupid infotainment (too much menus), lack of physical switches. Electric stupid.",Beautiful exterior Stupid infotainment too much menus lack of physical switches Electric stupid,2,0.6685714285714286,-0.10999999999999996,Negative
1702,Ugxpba7UbNT7y2YFeNZ4AaABAg,What is the mile range?,What is the mile range,5,0.0,0.0,Neutral
1703,UgwgfIzbLI8-sD0vqmd4AaABAg,"Isn't it crazy that it's totally exceptable for these full carbon hypercars to be 2 ton in weight. These types cars should be 1300kg max.
They are so heavy they have to carry more heavy batteries to carry around the heavy batteries to power the heavy car. Just crazy","Isnt it crazy that its totally exceptable for these full carbon hypercars to be 2 ton in weight These types cars should be 1300kg max
They are so heavy they have to carry more heavy batteries to carry around the heavy batteries to power the heavy car Just crazy",2,0.6222222222222222,-0.12777777777777777,Negative
1704,UgzHZtLYLu09pcCTqed4AaABAg,Pininfarina batttista and mclarens are most beautifull,Pininfarina batttista and mclarens are most beautifull,5,0.5,0.5,Positive
1705,UgzO1eeNgpK5x09yqcZ4AaABAg,The silence is killing me!!😭,The silence is killing me😭,5,0.0,0.0,Neutral
1706,UgzO1eeNgpK5x09yqcZ4AaABAg.9TGkAaiptTF9TH7CxMskhi,maybe you muted the video....,maybe you muted the video,1,0.0,0.0,Neutral
1707,UgxtW-oFovB-KOuj9k94AaABAg,this presenter is really cool. i like this dude,this presenter is really cool i like this dude,5,0.65,0.35,Positive
1708,UgzPQ7thWVrF7Y_GJUR4AaABAg,"WOW,, WHO CAN I BEG TO HAVE ONE, not buy, TO HAVE :(",WOW WHO CAN I BEG TO HAVE ONE not buy TO HAVE ,1,1.0,0.1,Positive
1709,UgzkIN65tWrJE0_K6WF4AaABAg,Gift one of these to dave bautista 🤣🤣🤣🤣,Gift one of these to dave bautista 🤣🤣🤣🤣,5,0.0,0.0,Neutral
1710,Ugw00Ypi8Nooa2eZqmN4AaABAg,The gap between the steering wheel and the steering column looks not properly finished for a $2.4m hyper car.,The gap between the steering wheel and the steering column looks not properly finished for a 24m hyper car,2,0.1,0.0,Neutral
1711,UgzsTD-J4-SyNy3rT-J4AaABAg,"Not a fan of seat control etc via screen, all a bit too gadgety for me and slower to operate",Not a fan of seat control etc via screen all a bit too gadgety for me and slower to operate,2,0.0,0.0,Neutral
1712,UgylkKaGHxJLmpd09PJ4AaABAg,THAT STEERINGWHEEL SCREEN IS A LOGITECH G29!!!!!!!,THAT STEERINGWHEEL SCREEN IS A LOGITECH G29,1,0.0,0.0,Neutral
1713,UgwEobelW1hklIYyrJx4AaABAg,purest sound through the speaker,purest sound through the speaker,5,0.4,0.4,Positive
1714,UgzD5iSlZ2g5GEtMLqV4AaABAg,He looks like Sebastian vettel 🙏,He looks like Sebastian vettel 🙏,5,0.0,0.0,Neutral
1715,UgzPvtrdjpK99JbU7I94AaABAg,"Pininfarina, Gembala, Zender.
All ultimate GodHeads of engineering design.","Pininfarina Gembala Zender
All ultimate GodHeads of engineering design",5,1.0,0.0,Neutral
1716,UgzPvtrdjpK99JbU7I94AaABAg.9TH7o7p4nC09TRf0d_rAsj,"Wow. So much E-Trash, E-holes and 304s in one place! I feel like a PIMP!",Wow So much ETrash Eholes and 304s in one place I feel like a PIMP,5,0.6,0.15000000000000002,Positive
1717,UgyI0NmQ8tDN58G3srN4AaABAg,Can't wait to see this car added to Forza horizon 5,Cant wait to see this car added to Forza horizon 5,5,0.0,0.0,Neutral
1718,UgwI5XLbZzP1sO_psZB4AaABAg,"Ok I’m sold I’ll take one, where do I sign?",Ok I’m sold I’ll take one where do I sign,3,0.5,0.5,Positive
1719,UgxXFqLakxjX0YGwE_J4AaABAg,"The 2,000 Hp is cool, the weight of 2 tons is cool, the Problem is the only thing with 2,000Hp I want is a Leo 2.",The 2000 Hp is cool the weight of 2 tons is cool the Problem is the only thing with 2000Hp I want is a Leo 2,3,0.7666666666666666,0.2333333333333333,Positive
1720,UgxXFqLakxjX0YGwE_J4AaABAg.9TH2lHzbw4A9TMXCFAphcG,"This is such a great video! The whole vibe is right, and the pininfarina is a properly beautiful car",This is such a great video The whole vibe is right and the pininfarina is a properly beautiful car,5,0.6371428571428571,0.42714285714285716,Positive
1721,UgyyXEwKqsawTbSPW-R4AaABAg,It's straight outtta GTA5,Its straight outtta GTA5,4,0.4,0.2,Positive
1722,UgwjDlKGAlNn5b6vdOd4AaABAg,At first I thought it was a Ferrari,At first I thought it was a Ferrari,3,0.3333333333333333,0.25,Positive
1723,UgwotFmD_Gn3FhM6__V4AaABAg,you kind of look like sebastian vettel while wearing the glasses,you kind of look like sebastian vettel while wearing the glasses,3,0.9,0.6,Positive
1724,UgzBNwIdP0pb2o9lxVt4AaABAg,The Battista is just a Rimac Nevera in a far more elegant body shape.,The Battista is just a Rimac Nevera in a far more elegant body shape,2,0.8333333333333334,0.3666666666666667,Positive
1725,UgwfEC4PC5K41vN3T554AaABAg,"What are those clicks, knocks and noises? Seems like small rocks on the track or..?",What are those clicks knocks and noises Seems like small rocks on the track or,1,0.4,-0.25,Negative
1726,Ugy3v_et4-SXu7tEzuh4AaABAg,love the car hate the wheels,love the car hate the wheels,5,0.75,-0.15000000000000002,Negative
1727,UgzEtK_W-fzqZiz_TsJ4AaABAg,My dad told me he saw it downtown Miami and I didn't belive him,My dad told me he saw it downtown Miami and I didnt belive him,3,0.0,0.0,Neutral
1728,UgzEtK_W-fzqZiz_TsJ4AaABAg.9THSMiDQy5z9TNcssESECG,@Phoenix  𝙾𝚙𝚎𝚗 𝙼𝚢 PROFILE ong,  𝙾𝚙𝚎𝚗 𝙼𝚢 PROFILE ong,5,0.0,0.0,Neutral
1729,UgzAyakPTuEZDw9DtAR4AaABAg,"So many peasants, i already own this car, it's called the Furia",So many peasants i already own this car its called the Furia,1,0.75,0.55,Positive
1730,UgyISnqK0olJ6FRuxlh4AaABAg,Looks like a plagiarized Ferrari that had a child with a mclarens back,Looks like a plagiarized Ferrari that had a child with a mclarens back,1,0.0,0.0,Neutral
1731,UgyvOhQky0Lc37GAYQF4AaABAg,It looks like a Ferrari…,It looks like a Ferrari…,4,0.0,0.0,Neutral
1732,UgxtCbysM9vc75DR2_B4AaABAg,Yeah I'm officially bored by this sort of car. Someone needs to build a cheap ev not this shit,Yeah Im officially bored by this sort of car Someone needs to build a cheap ev not this shit,1,0.8333333333333334,-0.09999999999999999,Negative
1733,Ugzr1hol2AYaQGCuK6J4AaABAg,I am ordering one,I am ordering one,5,0.0,0.0,Neutral
1734,Ugx0jzWOIsjvRGNTyLF4AaABAg,"£2 million and you get a couple of tablets that look about 10 years old. Why oh why does everyone want to get rid of buttons, switches and dials for controls?",£2 million and you get a couple of tablets that look about 10 years old Why oh why does everyone want to get rid of buttons switches and dials for controls,1,0.2,0.1,Positive
1735,UgwKr3N2cCz2PNu9hst4AaABAg,"Top gear is still recovering from the retirement of Jeremy, Hammond and May",Top gear is still recovering from the retirement of Jeremy Hammond and May,4,0.5,0.5,Positive
1736,Ugxh-WLAipZYkt4BVZ94AaABAg,People are really out here driving a whole block of apartments Lol.,People are really out here driving a whole block of apartments Lol,1,0.43333333333333335,0.4000000000000001,Positive
1737,Ugzrm9SodUFZvq-iHm14AaABAg,would we better with a meaty v12 but nice,would we better with a meaty v12 but nice,3,0.75,0.55,Positive
1738,Ugz3gvm-6pIgouiH8Q14AaABAg,"Hmmmm, BMW M caps ….",Hmmmm BMW M caps …,5,0.0,0.0,Neutral
1739,UgylhwtP4-C46qep5DJ4AaABAg,bad quality screens?? REALLY? 2 million??? no 120fps.. no OLED???,bad quality screens REALLY 2 million no 120fps no OLED,1,0.43333333333333335,-0.24999999999999992,Negative
1740,UgwoZPKA_vqGg-6JIex4AaABAg,Named after the former wrestling superstar turned actor. Hang on....... No that's a slightly different name. Close though. Wonder if Dave would be interested?,Named after the former wrestling superstar turned actor Hang on No thats a slightly different name Close though Wonder if Dave would be interested,3,0.3666666666666667,0.08333333333333333,Positive
1741,Ugz3-Fj5ZTusmjkJYSV4AaABAg,Will here you have ferrari 488 pista on steroids,Will here you have ferrari 488 pista on steroids,5,0.0,0.0,Neutral
1742,UgwgfQhAeD8BavEaRpJ4AaABAg,This colour doesn't really show the true beauty of the car,This colour doesnt really show the true beauty of the car,2,0.42500000000000004,0.275,Positive
1743,Ugw8DBrWYdTjF_alW6Z4AaABAg,It’s Rimac in Italian clothes.,It’s Rimac in Italian clothes,3,0.0,0.0,Neutral
